,tweet_id,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,jpg_file_name
1172,736736130620620800,https://pbs.twimg.com/media/CjlpmZaUgAED54W.jpg,1,Schipperke,0.545502,True,Groenendael,0.298622,True,Labrador Retriever,0.0309864,True,CjlpmZaUgAED54W.jpg
1173,737310737551491075,https://pbs.twimg.com/ext_tw_video_thumb/737310236135043073/pu/img/_lG4DXmH-_XEq7Rc.jpg,1,Cliff,0.439077,False,Lakeside,0.0628992,False,Valley,0.0397584999999999,False,_lG4DXmH-_XEq7Rc.jpg
1174,737322739594330112,https://pbs.twimg.com/media/Cjt_Hm6WsAAjkPG.jpg,1,Guinea Pig,0.148526,False,Solar Dish,0.0971828999999999,False,Park Bench,0.0593119,False,Cjt_Hm6WsAAjkPG.jpg
1175,737445876994609152,https://pbs.twimg.com/media/CjvvHBwUoAE55WZ.jpg,1,Samoyed,0.400568,True,Pomeranian,0.331268,True,Maltese Dog,0.0454261,True,CjvvHBwUoAE55WZ.jpg
1176,737678689543020544,https://pbs.twimg.com/media/CjzC2oGWYAAyIfG.jpg,1,Pembroke,0.935307,True,Cardigan,0.0498741999999999,True,Chihuahua,0.0116032,True,CjzC2oGWYAAyIfG.jpg
1177,737800304142471168,https://pbs.twimg.com/media/Cj0xdMBVAAEbDHp.jpg,1,Malamute,0.374682,True,Norwegian Elkhound,0.334853,True,Limousine,0.0681732,False,Cj0xdMBVAAEbDHp.jpg
1178,737826014890496000,https://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg,1,Vizsla,0.990391,True,Rhodesian Ridgeback,0.00560474,True,Chesapeake Bay Retriever,0.00286936,True,Cj1I1fbWYAAOwff.jpg
1179,738156290900254721,https://pbs.twimg.com/media/Cj51Oj3VAAEVe4O.jpg,1,Pug,0.751758,True,Tub,0.110748,False,Bathtub,0.1041319999999999,False,Cj51Oj3VAAEVe4O.jpg
1180,738166403467907072,https://pbs.twimg.com/media/Cj5-aUQUgAAb43p.jpg,2,Keeshond,0.8788860000000001,True,Norwegian Elkhound,0.0866594,True,Malamute,0.0212803,True,Cj5-aUQUgAAb43p.jpg
1181,738184450748633089,https://pbs.twimg.com/media/Cj6O1G9UYAAIU-1.jpg,1,Bedlington Terrier,0.289471,True,Standard Poodle,0.1736849999999999,True,Great Pyrenees,0.157081,True,Cj6O1G9UYAAIU-1.jpg
1182,738402415918125056,https://pbs.twimg.com/media/Cj9VEs_XAAAlTai.jpg,1,Cocker Spaniel,0.346695,True,Blenheim Spaniel,0.193905,True,Chihuahua,0.078,True,Cj9VEs_XAAAlTai.jpg
1183,738537504001953792,https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg,1,Chow,0.808737,True,Gibbon,0.0289424,False,Pembroke,0.0264979,True,Cj_P7rSUgAAYQbz.jpg
1184,738883359779196928,https://pbs.twimg.com/media/CkEKe3QWYAAwoDy.jpg,2,Labrador Retriever,0.691137,True,Golden Retriever,0.1955579999999999,True,Chesapeake Bay Retriever,0.0195849,True,CkEKe3QWYAAwoDy.jpg
1185,738885046782832640,https://pbs.twimg.com/media/CkEMBz9WYAAGLaa.jpg,1,Bath Towel,0.8783200000000001,False,Swab,0.0206333,False,American Staffordshire Terrier,0.0155351,True,CkEMBz9WYAAGLaa.jpg
1186,739238157791694849,https://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg,1,Eskimo Dog,0.503372,True,Siberian Husky,0.390413,True,Malamute,0.0809011999999999,True,-tLpyiuIzD5zR1et.jpg
1187,739485634323156992,https://pbs.twimg.com/media/CkMuP7SWkAAD-2R.jpg,2,Walker Hound,0.640256,True,English Foxhound,0.2297989999999999,True,Beagle,0.037754,True,CkMuP7SWkAAD-2R.jpg
1188,739544079319588864,https://pbs.twimg.com/media/CkNjahBXAAQ2kWo.jpg,1,Labrador Retriever,0.967397,True,Golden Retriever,0.0166414,True,Ice Bear,0.0148575999999999,False,CkNjahBXAAQ2kWo.jpg
1189,739606147276148736,https://pbs.twimg.com/media/CkOb3FXW0AAUL_U.jpg,3,Blenheim Spaniel,0.933755,True,Cocker Spaniel,0.0417194,True,Brittany Spaniel,0.00671256,True,CkOb3FXW0AAUL_U.jpg
1190,739844404073074688,https://pbs.twimg.com/media/CkR0jrhWYAALL5N.jpg,1,Toy Poodle,0.342397,True,Table Lamp,0.104451,False,Miniature Poodle,0.079871,True,CkR0jrhWYAALL5N.jpg
1191,739932936087216128,https://pbs.twimg.com/media/CkTFEe-W0AA90m1.jpg,1,Redbone,0.243904,True,Beagle,0.210975,True,Vizsla,0.076443,True,CkTFEe-W0AA90m1.jpg
1192,739979191639244800,https://pbs.twimg.com/media/CkTvJTdXAAAEfbT.jpg,1,Irish Water Spaniel,0.2858,True,Wig,0.240653,False,Toy Poodle,0.0749138999999999,True,CkTvJTdXAAAEfbT.jpg
1193,740214038584557568,https://pbs.twimg.com/media/CkXEu2OUoAAs8yU.jpg,1,Chesapeake Bay Retriever,0.586414,True,Labrador Retriever,0.189782,True,Vizsla,0.0676072,True,CkXEu2OUoAAs8yU.jpg
1194,740359016048689152,https://pbs.twimg.com/media/CkZImGVUoAAwv0b.jpg,1,Golden Retriever,0.8636870000000001,True,Kuvasz,0.0485901,True,Labrador Retriever,0.0473966,True,CkZImGVUoAAwv0b.jpg
1195,740365076218183684,https://pbs.twimg.com/media/CkZOGhJWsAAHvPv.jpg,1,Bow Tie,0.246313,False,Windsor Tie,0.172446,False,Mushroom,0.137516,False,CkZOGhJWsAAHvPv.jpg
1196,740373189193256964,https://pbs.twimg.com/media/CkZVdJ6WYAAXZ5A.jpg,3,Golden Retriever,0.8076439999999999,True,Kuvasz,0.101286,True,Labrador Retriever,0.0237853,True,CkZVdJ6WYAAXZ5A.jpg
1197,740676976021798912,https://pbs.twimg.com/media/Ckdpx5KWsAANF6b.jpg,1,Wombat,0.462952,False,Norwegian Elkhound,0.275225,True,Siamese Cat,0.0435593,False,Ckdpx5KWsAANF6b.jpg
1198,740699697422163968,https://pbs.twimg.com/media/Ckd-bqVUkAIiyM7.jpg,1,Lawn Mower,0.878863,False,Swing,0.0245351,False,Barrow,0.0195772,False,Ckd-bqVUkAIiyM7.jpg
1199,740711788199743490,https://pbs.twimg.com/media/CkeJcNkXEAAcrks.jpg,1,Toy Poodle,0.388277,True,Angora,0.180264,False,Persian Cat,0.0496560999999999,False,CkeJcNkXEAAcrks.jpg
1200,740995100998766593,https://pbs.twimg.com/media/CkiLHCjUUAAPwUr.jpg,1,Malamute,0.454363,True,Samoyed,0.215967,True,Siberian Husky,0.0775003,True,CkiLHCjUUAAPwUr.jpg
1201,741067306818797568,https://pbs.twimg.com/media/CkjMx99UoAM2B1a.jpg,1,Golden Retriever,0.843799,True,Labrador Retriever,0.0529559,True,Kelpie,0.0357110999999999,True,CkjMx99UoAM2B1a.jpg
1202,741303864243200000,https://pbs.twimg.com/media/Ckmj7mNWYAA4NzZ.jpg,1,Chihuahua,0.7681560000000001,True,Pug,0.0149016,True,Pekinese,0.0128157999999999,True,Ckmj7mNWYAA4NzZ.jpg
1203,741438259667034112,https://pbs.twimg.com/media/CkoeKTPWYAAcWmo.jpg,1,Chesapeake Bay Retriever,0.292675,True,Redbone,0.197858,True,Vizsla,0.150312,True,CkoeKTPWYAAcWmo.jpg
1204,741743634094141440,https://pbs.twimg.com/media/Cksz42EW0AAh2NF.jpg,1,Labrador Retriever,0.786089,True,Flat-Coated Retriever,0.0486524,True,Chesapeake Bay Retriever,0.0346933,True,Cksz42EW0AAh2NF.jpg
1205,741793263812808706,https://pbs.twimg.com/media/CkthBj7WgAAsIGb.jpg,1,Kuvasz,0.311325,True,French Bulldog,0.115349,True,Labrador Retriever,0.0685335,True,CkthBj7WgAAsIGb.jpg
1206,742150209887731712,https://pbs.twimg.com/media/CkylrVWWsAAiXJE.jpg,1,Siamese Cat,0.112413,False,French Bulldog,0.0714143999999999,True,Hog,0.0624654,False,CkylrVWWsAAiXJE.jpg
1207,742161199639494656,https://pbs.twimg.com/media/CkyvqnNWYAQxQY1.jpg,1,Balloon,0.990736,False,Punching Bag,0.00475356,False,Parachute,0.000435974,False,CkyvqnNWYAQxQY1.jpg
1208,742385895052087300,https://pbs.twimg.com/media/Ck18CFcXIAAUWoy.jpg,1,Cardigan,0.5669109999999999,True,Border Collie,0.117566,True,Appenzeller,0.047664,True,Ck18CFcXIAAUWoy.jpg
1209,742423170473463808,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,1,Pug,0.99731,True,Brabancon Griffon,0.00118563,True,French Bulldog,0.000427989,True,Ck2d7tJWUAEPTL3.jpg
1210,742465774154047488,https://pbs.twimg.com/media/Ck3EribXEAAPhZn.jpg,1,Web Site,0.997154,False,Comic Book,0.000439221,False,Desktop Computer,0.000267579,False,Ck3EribXEAAPhZn.jpg
1211,742528092657332225,https://pbs.twimg.com/media/Ck39W0JWUAApgnH.jpg,2,Sunglasses,0.900864,False,Sunglass,0.0402906,False,Snorkel,0.00933292,False,Ck39W0JWUAApgnH.jpg
1212,743210557239623680,https://pbs.twimg.com/media/ClBqDuDWkAALK2e.jpg,1,Golden Retriever,0.930705,True,Chesapeake Bay Retriever,0.0259341,True,Labrador Retriever,0.00753536,True,ClBqDuDWkAALK2e.jpg
1213,743222593470234624,https://pbs.twimg.com/media/ClB09z0WYAAA1jz.jpg,1,Kuvasz,0.350629,True,Soft-Coated Wheaten Terrier,0.182782,True,Golden Retriever,0.0876623999999999,True,ClB09z0WYAAA1jz.jpg
1214,743253157753532416,https://pbs.twimg.com/media/ClCQzFUUYAA5vAu.jpg,1,Malamute,0.442612,True,Siberian Husky,0.368137,True,Eskimo Dog,0.177822,True,ClCQzFUUYAA5vAu.jpg
1215,743510151680958465,https://pbs.twimg.com/ext_tw_video_thumb/743509040018268160/pu/img/Ol2OgO5f8ciUp80r.jpg,1,Sea Lion,0.8590459999999999,False,Tub,0.0204054,False,Hippopotamus,0.0130947999999999,False,Ol2OgO5f8ciUp80r.jpg
1216,743545585370791937,https://pbs.twimg.com/media/ClGawiUWAAAgs0w.jpg,2,Rapeseed,0.876875,False,Standard Poodle,0.0605835,True,Great Pyrenees,0.0330057,True,ClGawiUWAAAgs0w.jpg
1217,743595368194129920,https://pbs.twimg.com/media/ClHICHmXEAI_1PS.jpg,1,Hippopotamus,0.505675,False,Hog,0.370726,False,Warthog,0.0188272,False,ClHICHmXEAI_1PS.jpg
1218,743609206067040256,https://pbs.twimg.com/media/ClHUkhQWAAAy7Yj.jpg,3,Weimaraner,0.982794,True,American Staffordshire Terrier,0.0047664,True,Great Dane,0.00343201,True,ClHUkhQWAAAy7Yj.jpg
1219,743895849529389061,https://pbs.twimg.com/media/ClLZU8LWQAAsOxV.jpg,1,Dalmatian,0.562315,True,Great Dane,0.4164779999999999,True,German Short-Haired Pointer,0.00855236,True,ClLZU8LWQAAsOxV.jpg
1220,743980027717509120,https://pbs.twimg.com/media/ClMl4VLUYAA5qBb.jpg,1,Bull Mastiff,0.97573,True,Rhodesian Ridgeback,0.00807261,True,Pug,0.00557087,True,ClMl4VLUYAA5qBb.jpg
1221,744234799360020481,https://pbs.twimg.com/ext_tw_video_thumb/744234667679821824/pu/img/1GaWmtJtdqzZV7jy.jpg,1,Labrador Retriever,0.825333,True,Ice Bear,0.0446808,False,Whippet,0.0184422,True,1GaWmtJtdqzZV7jy.jpg
1222,744334592493166593,https://pbs.twimg.com/media/ClRoXGwWIAEVVzc.jpg,1,Samoyed,0.960543,True,Pomeranian,0.0121919,True,White Wolf,0.00475299,False,ClRoXGwWIAEVVzc.jpg
1223,744709971296780288,https://pbs.twimg.com/media/ClW9w7mWEAEFN1k.jpg,1,Shetland Sheepdog,0.234431,True,Samoyed,0.114876,True,Collie,0.0866136999999999,True,ClW9w7mWEAEFN1k.jpg
1224,744971049620602880,https://pbs.twimg.com/media/ClarNU8VAAEDrDt.jpg,1,Toy Poodle,0.497755,True,Golden Retriever,0.282017,True,Miniature Poodle,0.0900324,True,ClarNU8VAAEDrDt.jpg
1225,744995568523612160,https://pbs.twimg.com/media/ClbBg4WWEAMjwJu.jpg,1,Old English Sheepdog,0.427481,True,Shih-Tzu,0.146336,True,Tibetan Terrier,0.134269,True,ClbBg4WWEAMjwJu.jpg
1226,745057283344719872,https://pbs.twimg.com/media/Clb5pLJWMAE-QS1.jpg,2,Shetland Sheepdog,0.963985,True,Collie,0.0262057,True,Border Collie,0.00454365,True,Clb5pLJWMAE-QS1.jpg
1227,745314880350101504,https://pbs.twimg.com/media/Clfj6RYWMAAFAOW.jpg,2,Ice Bear,0.807762,False,Great White Shark,0.0270404,False,Fountain,0.0220518,False,Clfj6RYWMAAFAOW.jpg
1228,745422732645535745,https://pbs.twimg.com/media/ClhGBCAWIAAFCsz.jpg,1,Labrador Retriever,0.6638,True,Golden Retriever,0.308261,True,Ice Bear,0.00426921,False,ClhGBCAWIAAFCsz.jpg
1229,745433870967832576,https://pbs.twimg.com/media/ClhQJUUWAAEVpBX.jpg,1,Barrow,0.999962,False,Basset,1.44895e-05,True,Wok,6.060880000000001e-06,False,ClhQJUUWAAEVpBX.jpg
1230,745712589599014916,https://pbs.twimg.com/media/CllNnkWWMAEDIAR.jpg,1,Seat Belt,0.379055,False,Chow,0.0627544999999999,True,Minibus,0.0524226,False,CllNnkWWMAEDIAR.jpg
1231,745789745784041472,https://pbs.twimg.com/media/ClmT0KHWkAAXbhy.jpg,1,Pekinese,0.984267,True,Shih-Tzu,0.00894166,True,Cocker Spaniel,0.00192826,True,ClmT0KHWkAAXbhy.jpg
1232,746056683365994496,https://pbs.twimg.com/media/ClqGl7fXIAA8nDe.jpg,1,Shetland Sheepdog,0.43332,True,Collie,0.335997,True,Borzoi,0.177179,True,ClqGl7fXIAA8nDe.jpg
1233,746131877086527488,https://pbs.twimg.com/media/ClrK-rGWAAENcAa.jpg,1,Chow,0.575637,True,Pomeranian,0.19595,True,Norwich Terrier,0.141224,True,ClrK-rGWAAENcAa.jpg
1234,746369468511756288,https://pbs.twimg.com/media/ClujESVXEAA4uH8.jpg,1,German Shepherd,0.622957,True,Malinois,0.338884,True,Wallaby,0.0241615,False,ClujESVXEAA4uH8.jpg
1235,746507379341139972,https://pbs.twimg.com/media/Clwgf4bWgAAB15c.jpg,1,Toy Poodle,0.508292,True,Lakeland Terrier,0.234458,True,Affenpinscher,0.0845628,True,Clwgf4bWgAAB15c.jpg
1236,746726898085036033,https://pbs.twimg.com/media/ClzoJz7WYAELHSf.jpg,1,Golden Retriever,0.256505,True,Labrador Retriever,0.252417,True,Seat Belt,0.203163,False,ClzoJz7WYAELHSf.jpg
1237,746790600704425984,https://pbs.twimg.com/media/Cl0iFdeXEAQtPyT.jpg,3,Boston Bull,0.936183,True,Guinea Pig,0.010084,False,Cardigan,0.010077,True,Cl0iFdeXEAQtPyT.jpg
1238,746818907684614144,https://pbs.twimg.com/media/Cl071YVWEAAlF7N.jpg,1,Dingo,0.175518,False,Timber Wolf,0.133647,False,Ibizan Hound,0.101537,True,Cl071YVWEAAlF7N.jpg
1239,746872823977771008,https://pbs.twimg.com/media/Cl1s1p7WMAA44Vk.jpg,1,Pembroke,0.540201,True,Beagle,0.207835,True,Italian Greyhound,0.0435649,True,Cl1s1p7WMAA44Vk.jpg
1240,746906459439529985,https://pbs.twimg.com/media/Cl2LdofXEAATl7x.jpg,1,Traffic Light,0.470708,False,Fountain,0.199776,False,Space Shuttle,0.064807,False,Cl2LdofXEAATl7x.jpg
1241,747103485104099331,https://pbs.twimg.com/media/Cl4-pevXEAAb8VW.jpg,1,Labrador Retriever,0.991954,True,Golden Retriever,0.00222849,True,Doormat,0.00140402,False,Cl4-pevXEAAb8VW.jpg
1242,747204161125646336,https://pbs.twimg.com/media/Cl6aOBhWEAALuti.jpg,2,Coil,0.5336989999999999,False,Dugong,0.0879591,False,Rain Barrel,0.0392215,False,Cl6aOBhWEAALuti.jpg
1243,747219827526344708,https://pbs.twimg.com/media/Cl6odlVWQAIy5uk.jpg,2,Shetland Sheepdog,0.548018,True,Marmot,0.1655029999999999,False,Collie,0.0430026,True,Cl6odlVWQAIy5uk.jpg
1244,747461612269887489,https://pbs.twimg.com/media/Cl-EXHSWkAE2IN2.jpg,1,Binoculars,0.192717,False,Barbershop,0.0858381999999999,False,Ballplayer,0.0846722,False,Cl-EXHSWkAE2IN2.jpg
1245,747512671126323200,https://pbs.twimg.com/media/Cl-yykwWkAAqUCE.jpg,1,Cardigan,0.111493,True,Malinois,0.0950892,True,German Shepherd,0.0801456,True,Cl-yykwWkAAqUCE.jpg
1246,747594051852075008,https://pbs.twimg.com/media/Cl_80k5WkAEbo9m.jpg,1,Basenji,0.389136,True,Dingo,0.270226,False,Chihuahua,0.0989388,True,Cl_80k5WkAEbo9m.jpg
1247,747600769478692864,https://pbs.twimg.com/media/CmAC7ehXEAAqSuW.jpg,1,Chesapeake Bay Retriever,0.804363,True,Weimaraner,0.0544311,True,Labrador Retriever,0.0432675999999999,True,CmAC7ehXEAAqSuW.jpg
1248,747816857231626240,https://pbs.twimg.com/media/CmDHdCoWkAACTB4.jpg,1,Pembroke,0.7689229999999999,True,Chihuahua,0.029053,True,Shetland Sheepdog,0.0290354,True,CmDHdCoWkAACTB4.jpg
1249,747844099428986880,https://pbs.twimg.com/media/CmDgPTsWEAIi2T1.jpg,1,Pembroke,0.360428,True,Papillon,0.263134,True,Chihuahua,0.131246,True,CmDgPTsWEAIi2T1.jpg
1250,747885874273214464,https://pbs.twimg.com/media/CmEGMSvUYAAl3ZM.jpg,1,Kuvasz,0.40845,True,Samoyed,0.1413299999999999,True,Pug,0.0830183999999999,True,CmEGMSvUYAAl3ZM.jpg
1251,747933425676525569,https://pbs.twimg.com/media/CmExV2qWkAAn_pN.jpg,1,Samoyed,0.998201,True,Eskimo Dog,0.00079285,True,Great Pyrenees,0.00029575,True,CmExV2qWkAAn_pN.jpg
1252,747963614829678593,https://pbs.twimg.com/media/CmFM7ngXEAEitfh.jpg,1,Kelpie,0.307672,True,Irish Terrier,0.197486,True,Dingo,0.105475,False,CmFM7ngXEAEitfh.jpg
1253,748307329658011649,https://pbs.twimg.com/media/CmKFi-FXEAAeI37.jpg,2,Paddle,0.589066,False,Shovel,0.0380623,False,Mountain Tent,0.0292033,False,CmKFi-FXEAAeI37.jpg
1254,748324050481647620,https://pbs.twimg.com/media/CmKUwImXIAA58f5.jpg,1,Shetland Sheepdog,0.880499,True,Collie,0.107901,True,Pembroke,0.00360667,True,CmKUwImXIAA58f5.jpg
1255,748346686624440324,https://pbs.twimg.com/media/CmKpVtlWAAEnyHm.jpg,1,Borzoi,0.5964550000000001,True,Whippet,0.231428,True,Saluki,0.0582614,True,CmKpVtlWAAEnyHm.jpg
1256,748568946752774144,https://pbs.twimg.com/ext_tw_video_thumb/748568890477789184/pu/img/1MzP7FuodJdHw8zA.jpg,1,Tibetan Terrier,0.328161,True,Toy Poodle,0.304836,True,Miniature Poodle,0.0708784,True,1MzP7FuodJdHw8zA.jpg
1257,748575535303884801,https://pbs.twimg.com/media/CmN5ecNWMAE6pnf.jpg,1,Muzzle,0.176172,False,Seat Belt,0.1609529999999999,False,Soft-Coated Wheaten Terrier,0.0864988,True,CmN5ecNWMAE6pnf.jpg
1258,748692773788876800,https://pbs.twimg.com/media/CmPkGhFXEAABO1n.jpg,1,Ox,0.337871,False,Plow,0.269287,False,Oxcart,0.245653,False,CmPkGhFXEAABO1n.jpg
1259,748699167502000129,https://pbs.twimg.com/media/CmPp5pOXgAAD_SG.jpg,1,Pembroke,0.849029,True,Cardigan,0.0836288,True,Kelpie,0.0243945,True,CmPp5pOXgAAD_SG.jpg
1260,748705597323898880,https://pbs.twimg.com/ext_tw_video_thumb/748704826305970176/pu/img/QHuadM5eEygfBeOf.jpg,1,Tiger Shark,0.548497,False,Great White Shark,0.130252,False,Scuba Diver,0.121887,False,QHuadM5eEygfBeOf.jpg
1261,748932637671223296,https://pbs.twimg.com/media/CmS-QkQWAAAkUa-.jpg,1,Borzoi,0.742912,True,Wire-Haired Fox Terrier,0.2040819999999999,True,English Setter,0.0210322999999999,True,CmS-QkQWAAAkUa-.jpg
1262,748977405889503236,https://pbs.twimg.com/media/CmTm-XQXEAAEyN6.jpg,1,German Short-Haired Pointer,0.742216,True,Bluetick,0.15281,True,English Setter,0.0518347,True,CmTm-XQXEAAEyN6.jpg
1263,749036806121881602,https://pbs.twimg.com/media/CmUciKgWIAA97sH.jpg,1,Sulphur-Crested Cockatoo,0.960276,False,West Highland White Terrier,0.0195223,True,Samoyed,0.00639562,True,CmUciKgWIAA97sH.jpg
1264,749064354620928000,https://pbs.twimg.com/media/CmU2DVWWgAArvp3.jpg,2,Pug,0.985222,True,Brabancon Griffon,0.00331366,True,Pekinese,0.00298888,True,CmU2DVWWgAArvp3.jpg
1265,749317047558017024,https://pbs.twimg.com/ext_tw_video_thumb/749316899712950272/pu/img/nvZI9mkoAxt89sul.jpg,1,Wire-Haired Fox Terrier,0.155144,True,Lakeland Terrier,0.1083819999999999,True,Buckeye,0.0746167,False,nvZI9mkoAxt89sul.jpg
1266,749395845976588288,https://pbs.twimg.com/media/CmZjizYW8AA3FCN.jpg,1,Pomeranian,0.973715,True,Chow,0.0207580999999999,True,Keeshond,0.00378436,True,CmZjizYW8AA3FCN.jpg
1267,749403093750648834,https://pbs.twimg.com/media/CmZqIslWIAQFiqe.jpg,1,Chesapeake Bay Retriever,0.694541,True,Curly-Coated Retriever,0.0763353,True,Irish Water Spaniel,0.0485495,True,CmZqIslWIAQFiqe.jpg
1268,749417653287129088,https://pbs.twimg.com/media/CmZ3YH9WEAAowi3.jpg,2,Papillon,0.772894,True,Shetland Sheepdog,0.0424076,True,Collie,0.0423131,True,CmZ3YH9WEAAowi3.jpg
1269,749774190421639168,https://pbs.twimg.com/media/Cme7pg2XEAATMnP.jpg,1,Pekinese,0.8790120000000001,True,Chihuahua,0.0548549999999999,True,Blenheim Spaniel,0.021041,True,Cme7pg2XEAATMnP.jpg
1270,749981277374128128,https://pbs.twimg.com/media/CmgBZ7kWcAAlzFD.jpg,1,Bow Tie,0.533941,False,Sunglasses,0.0808222,False,Sunglass,0.0507761999999999,False,CmgBZ7kWcAAlzFD.jpg
1271,749996283729883136,https://pbs.twimg.com/media/CmfoyrrW8AA8v7w.jpg,1,Old English Sheepdog,0.515319,True,West Highland White Terrier,0.15104,True,Soft-Coated Wheaten Terrier,0.05642,True,CmfoyrrW8AA8v7w.jpg
1272,750011400160841729,https://pbs.twimg.com/media/CmfmvGUWgAAuVKD.jpg,1,Muzzle,0.2376199999999999,False,Boston Bull,0.0871498,True,Sombrero,0.0685099,False,CmfmvGUWgAAuVKD.jpg
1273,750026558547456000,https://pbs.twimg.com/media/CmieRQRXgAA8MV3.jpg,1,Standard Poodle,0.258732,True,Teddy,0.13076,False,Toy Poodle,0.0717263,True,CmieRQRXgAA8MV3.jpg
1274,750041628174217216,https://pbs.twimg.com/media/CmfssOtXYAAKa_Z.jpg,1,Labrador Retriever,0.252031,True,Maltese Dog,0.18809,True,Golden Retriever,0.133017,True,CmfssOtXYAAKa_Z.jpg
1275,750056684286914561,https://pbs.twimg.com/media/Cmfx2oNW8AAGg4H.jpg,1,Saluki,0.4844279999999999,True,Borzoi,0.26355,True,Labrador Retriever,0.0770038,True,Cmfx2oNW8AAGg4H.jpg
1276,750071704093859840,https://pbs.twimg.com/media/CmjKOzVWcAAQN6w.jpg,2,Redbone,0.382113,True,Malinois,0.2499429999999999,True,Miniature Pinscher,0.0709262,True,CmjKOzVWcAAQN6w.jpg
1277,750086836815486976,https://pbs.twimg.com/media/Cmf5WLGWYAAcmRw.jpg,1,Pug,0.978277,True,Teddy,0.00313446,False,Brabancon Griffon,0.00306149,True,Cmf5WLGWYAAcmRw.jpg
1278,750101899009982464,https://pbs.twimg.com/media/Cmjlsh1XgAEvhq_.jpg,2,Golden Retriever,0.316704,True,Llama,0.174269,False,Labrador Retriever,0.147364,True,Cmjlsh1XgAEvhq_.jpg
1279,750117059602808832,https://pbs.twimg.com/media/Cmjzc-oWEAESFCm.jpg,2,Shih-Tzu,0.814405,True,Lhasa,0.17522,True,Pekinese,0.0080723,True,Cmjzc-oWEAESFCm.jpg
1280,750132105863102464,https://pbs.twimg.com/media/CmkBKuwWgAAamOI.jpg,1,Toy Poodle,0.478018,True,Miniature Poodle,0.207458,True,Croquet Ball,0.0858789,False,CmkBKuwWgAAamOI.jpg
1281,750147208377409536,https://pbs.twimg.com/media/CmkO57iXgAEOxX9.jpg,1,Pug,0.977765,True,Boston Bull,0.00479425,True,French Bulldog,0.00457284,True,CmkO57iXgAEOxX9.jpg
1282,750383411068534784,https://pbs.twimg.com/media/CmnluwbXEAAqnkw.jpg,1,Border Collie,0.672791,True,Collie,0.270188,True,Papillon,0.0345039,True,CmnluwbXEAAqnkw.jpg
1283,750429297815552001,https://pbs.twimg.com/media/CmoPdmHW8AAi8BI.jpg,1,Golden Retriever,0.964929,True,Labrador Retriever,0.0115837,True,Refrigerator,0.00749862,False,CmoPdmHW8AAi8BI.jpg
1284,750506206503038976,https://pbs.twimg.com/media/CmpVaOZWIAAp3z6.jpg,1,American Black Bear,0.2191659999999999,False,Lesser Panda,0.214715,False,Titi,0.0916851,False,CmpVaOZWIAAp3z6.jpg
1285,750719632563142656,https://pbs.twimg.com/media/CmsXg9AWgAAs6Ui.jpg,1,Pembroke,0.972587,True,Cardigan,0.0147717,True,Basenji,0.00579803,True,CmsXg9AWgAAs6Ui.jpg
1286,750868782890057730,https://pbs.twimg.com/media/CmufLLsXYAAsU0r.jpg,4,Toy Poodle,0.912648,True,Miniature Poodle,0.0350592,True,Seat Belt,0.0263755999999999,False,CmufLLsXYAAsU0r.jpg
1287,751132876104687617,https://pbs.twimg.com/media/CmyPXNOW8AEtaJ-.jpg,1,Labrador Retriever,0.92939,True,Chesapeake Bay Retriever,0.0382535,True,Golden Retriever,0.0076102,True,CmyPXNOW8AEtaJ-.jpg
1288,751205363882532864,https://pbs.twimg.com/media/CmzRRY1WcAEoxwY.jpg,2,Labrador Retriever,0.947164,True,Chesapeake Bay Retriever,0.0205967,True,Golden Retriever,0.0165792,True,CmzRRY1WcAEoxwY.jpg
1289,751251247299190784,https://pbs.twimg.com/ext_tw_video_thumb/751250895690731520/pu/img/eziHbU1KbgZg-ijN.jpg,1,Walker Hound,0.178852,True,German Short-Haired Pointer,0.115752,True,English Foxhound,0.113796,True,eziHbU1KbgZg-ijN.jpg
1290,751456908746354688,https://pbs.twimg.com/ext_tw_video_thumb/751456786360725504/pu/img/hWqfIQ29A0cBv6f_.jpg,1,Golden Retriever,0.714409,True,Afghan Hound,0.0661626,True,Chow,0.0284125999999999,True,hWqfIQ29A0cBv6f_.jpg
1291,751538714308972544,https://pbs.twimg.com/media/Cm4AeG8XEAAulD2.jpg,2,Labrador Retriever,0.516257,True,Golden Retriever,0.210839,True,Dingo,0.162022,False,Cm4AeG8XEAAulD2.jpg
1292,751583847268179968,https://pbs.twimg.com/media/Cm4phTpWcAAgLsr.jpg,1,Dalmatian,0.8683040000000001,True,Studio Couch,0.059623,False,Snow Leopard,0.0138763,False,Cm4phTpWcAAgLsr.jpg
1293,751598357617971201,https://pbs.twimg.com/media/Cm42t5vXEAAv4CS.jpg,1,Toy Poodle,0.757756,True,Miniature Poodle,0.0351495,True,Scottish Deerhound,0.0276982,True,Cm42t5vXEAAv4CS.jpg
